id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
z134tbxbcme3jd3lx23cdr2pauqhh3r3t.1386169450057574		0	2013-12-04 16:04:10	Huda Star	tienes que estar contento de tu pais no??	UCpmHeg-9VR5iGeBOjoHiVfA	http://www.youtube.com/channel/UCpmHeg-9VR5iGeBOjoHiVfA	1	z134tbxbcme3jd3lx23cdr2pauqhh3r3t	MAURICIO SARMIENTO ZIPA
z134tbxbcme3jd3lx23cdr2pauqhh3r3t.1386169431754574		0	2013-12-04 16:03:51	Huda Star	no me tienes que soportar si no quieres, pero lo ke te digo es que no estoy en ningún lugar ke sea de tu propiedad para que tu me soportes,más bien tu pais te necesita para que lo sostengas,que por eso va como va	UCpmHeg-9VR5iGeBOjoHiVfA	http://www.youtube.com/channel/UCpmHeg-9VR5iGeBOjoHiVfA	1	z134tbxbcme3jd3lx23cdr2pauqhh3r3t	MAURICIO SARMIENTO ZIPA
z134tbxbcme3jd3lx23cdr2pauqhh3r3t.1386169308608574		0	2013-12-04 16:01:48	Huda Star	dilo a la cara valiente	UCpmHeg-9VR5iGeBOjoHiVfA	http://www.youtube.com/channel/UCpmHeg-9VR5iGeBOjoHiVfA	1	z134tbxbcme3jd3lx23cdr2pauqhh3r3t	MAURICIO SARMIENTO ZIPA
z134tbxbcme3jd3lx23cdr2pauqhh3r3t.1386126031336269		0	2013-12-04 04:00:31	MAURICIO SARMIENTO ZIPA	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109654947700701073228" oid="109654947700701073228">hartode bobadas</a></span> Bien, buena explicacion, pero que tristeza por quienes gobiernan tu hermoso pais.	UCOTfepmkKzpJQxZtJQExtxw	http://www.youtube.com/channel/UCOTfepmkKzpJQxZtJQExtxw	1	z134tbxbcme3jd3lx23cdr2pauqhh3r3t	MAURICIO SARMIENTO ZIPA
z134tbxbcme3jd3lx23cdr2pauqhh3r3t.1386086092871269		0	2013-12-03 16:54:52	MAURICIO SARMIENTO ZIPA	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/101522338465135202305" oid="101522338465135202305">Huda Star</a></span> si, que desastre para Filipinas, como yo lo veo esa seudoreligion es el gran satan.	UCOTfepmkKzpJQxZtJQExtxw	http://www.youtube.com/channel/UCOTfepmkKzpJQxZtJQExtxw	1	z134tbxbcme3jd3lx23cdr2pauqhh3r3t	MAURICIO SARMIENTO ZIPA
z13dctxrinisgzlvp22lzt2qipmwh5heu	0	1	2013-11-28 17:08:29	driss el mejjati	es una verguenza si dices que eres catolico no se que haces insultando a dios porque el dis de los musulmanes es el mismo que el de los judios y de los cristianos y de todo el mundo  siguete riendo que ya lloraras y pediras ayuda cuando te esten quemando y te den agua hirviendo para beber <br />llevais cruces porque supuestamente jesus murio en una y si huviera muerto en una silla de ruedas la llevariais colgada bueno no digo mas ﻿	UCPxHgXh1qqmf7WGpTxBCglQ	http://www.youtube.com/channel/UCPxHgXh1qqmf7WGpTxBCglQ	0		
z122ifubbsn2fhvpo04ce5hx3tqbfxhqczk0k	2	1	2013-11-25 18:46:33	yoni nana	<a href="http://www.youtube.com/watch?v=ADPq9QvjiI4&amp;t=0m23s">0:23</a> la manera en que ese anciano calla a su mujer y después habla él es INCREÍBLEMENTE MACHISTA, que se quejan del machismo musulmán, la actitud de este impresentable anciano la habría firmado un musulmán  radical,﻿	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	0		
z122ifubbsn2fhvpo04ce5hx3tqbfxhqczk0k.1405602332492758		0	2014-07-17 15:05:32	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/116938058770429945620" oid="116938058770429945620">Pibescoria</a></span> bueno si este anciano tiene los mismos valores que un musulmán jóvenes eso demuestra que le llevamos por lo menos 2 o 3 generaciones de conquistas de derechos 	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z122ifubbsn2fhvpo04ce5hx3tqbfxhqczk0k	yoni nana
z122ifubbsn2fhvpo04ce5hx3tqbfxhqczk0k.1405559109585284		0	2014-07-17 03:05:09	peregrino estelar	Pensé exactamente lo mismo que tu, que hipocresía mas grande la del viejo.	UCBJvQVITz9CoMu5hhrPWAQg	http://www.youtube.com/channel/UCBJvQVITz9CoMu5hhrPWAQg	1	z122ifubbsn2fhvpo04ce5hx3tqbfxhqczk0k	yoni nana
z12qu3aiqzriubjsi22vgxgrbxixdpz5l04	0	1	2013-11-23 09:25:33	Reda Chaudri	Hola a todos yo personalmente creo que todos los que han hablado menos la monja y sabeis porque seguro que tiene una ligera idea de lo que es el Islam mientras que el resto son ignorantes hay un dicho árabe &quot;hace la ignorancia con su dueño lo que no hace el rival a su enemigo.&quot; ﻿	UCrR55zHhBNHMtCYhRR8FwCQ	http://www.youtube.com/channel/UCrR55zHhBNHMtCYhRR8FwCQ	0		
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	65	1	2013-11-22 22:44:01	yoni nana	Mi religión se llama ALLHÁ DE MIL MIERDAS y el prfeta de mi religión es MAHOMAMÓN EL REY DE LOS IDIOTAS, no te da la cabeza para entenderlo, no estoy ofendiendo tu religión es que esta es mi religión y TENGO TODO EL DERECHO A TENERLA, igual que tú, así que RESPETA MI LIBERTAD RELIGIOSA, que no te gustaría que yo criticara tu libre elección religiosa,﻿	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	0		
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1405361149256498		0	2014-07-14 20:05:49	m m aissa	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">yoni nana</a></span> no tu puta madre bacalao o mono.	UCWeX9fpHlqyzP32GnhstzZQ	http://www.youtube.com/channel/UCWeX9fpHlqyzP32GnhstzZQ	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1405354482181758		2	2014-07-14 18:14:42	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/114568983061457926434" oid="114568983061457926434">henry titi</a></span> eres muy ignorante amigo, es muy simple todos tenemos derecho a opinar y criticar, tu acabas de criticar el sistema de USA y su racismo de la misma manera yo puedo criticar tu religión, es así de fácil, si no quieres que critiquen tu forma de pensar entonces no critiques nada, PD Me limpio el culo con el coran y me cago en la cara de mahoma, eso es sólo una opinión amigo, tú opina lo que quieras, eso si con respeto a las personas, saludos.	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1405344283455498		0	2014-07-14 15:24:43	m m aissa	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/108790471340113234740" oid="108790471340113234740">Mariano Sánchez</a></span>   ultimos paises ,jajaja  todabia existe la exclavitud   ve aver a tus amigos los de corea del norte o a china o a india..  el islam no mata , los ignorantes SI , LA PEDERASTRIA  NO ES DEL ISLAM es de algunos perversos y algunos son españoles.  hay pederastas asta detras de tu calle.	UCWeX9fpHlqyzP32GnhstzZQ	http://www.youtube.com/channel/UCWeX9fpHlqyzP32GnhstzZQ	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1405336355930197		1	2014-07-14 13:12:35	henry titi	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/108790471340113234740" oid="108790471340113234740">Mariano Sánchez</a></span> otro pendejo,ignorante,manipulador cobarde que elude contestarme sobre unos pasajes de la biblia Deuteronomio <a href="http://www.youtube.com/watch?v=ADPq9QvjiI4&amp;t=20m10s">20:10</a>-18 <a href="http://iglesia.net/biblia/libros/deuteronomio.html">http://iglesia.net/biblia/libros/deuteronomio.html</a> y tiene la cara dura de difamar  sin ninguna prueba.   doy referencias de los textos que uso mientras eres incapaz de hacer lo mismo. curratelo un poco vago.	UCS8lY8OuPSbZUE0nCbvF5dg	http://www.youtube.com/channel/UCS8lY8OuPSbZUE0nCbvF5dg	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1405331067339732		0	2014-07-14 11:44:27	Mariano Sánchez	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/114568983061457926434" oid="114568983061457926434">henry titi</a></span><br />Entonces ¿por que los últimos países en abandonar la exclavitud han sido musulmanes? ¿por que el islam pide matar al que no de su club?<br />¿es la civilización según el islam el aceptar legalmente la pederastía o la tortura?	UC1vEyT2Vul7-6LBEx6Cmy3g	http://www.youtube.com/channel/UC1vEyT2Vul7-6LBEx6Cmy3g	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1405315251146197		0	2014-07-14 07:20:51	henry titi	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">yoni nana</a></span> me estas confirmando que tienes una mente retorcida pendejo y un ignorante,el sentido común esta contra el racismo y hace 80 años los negros ni podían subir al bus en el país mas moderno de la historia contemporánea,asi que los non musulmanes(los civilizados de ahora) tardaron 1400 y pico de años para condenar(oficialmente) el racismo después de que lo hiciera muchísimo antes el islam. 	UCS8lY8OuPSbZUE0nCbvF5dg	http://www.youtube.com/channel/UCS8lY8OuPSbZUE0nCbvF5dg	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404947095017758		0	2014-07-10 01:04:55	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/114568983061457926434" oid="114568983061457926434">henry titi</a></span> estás muy equivocado amigo, según tú no puedo decir &quot;el racismo es una mierda&quot; por no ofender a los racistas, no digas pendejadas amigo	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404946243466197		0	2014-07-10 00:50:43	henry titi	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">yoni nana</a></span> si llamas al insulto critica,algo esta retorcido en tu mente.	UCS8lY8OuPSbZUE0nCbvF5dg	http://www.youtube.com/channel/UCS8lY8OuPSbZUE0nCbvF5dg	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404941868738758		0	2014-07-09 23:37:48	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/108790471340113234740" oid="108790471340113234740">Mariano Sánchez</a></span> sé que tengo todo el derecho a criticar lo que me de la gana, es sólo que he decidido no hacerlo pues pierdo mucho tiempo y energía en ello, lo decido con conciencia y por mi conveniencia, Saludos amigo	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404924189858732		0	2014-07-09 18:43:09	Mariano Sánchez	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">yoni nana</a></span><br />Vos tiene todo el derecho a criticar la ideología islamica y seguir vivo y mohamed tiene todo el derecho a criticar la evolución (no creo que su vida corra peligro por ello) sino caemos en el fascismo como pasa en TODAS las sociedades islamicas	UC1vEyT2Vul7-6LBEx6Cmy3g	http://www.youtube.com/channel/UC1vEyT2Vul7-6LBEx6Cmy3g	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404866590541758		0	2014-07-09 02:43:10	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> listo amigo, puedes ver  que ya quité mis imágenes ofensivas y hasta cambié mi nombre,  gracias por dialogar conmigo, me he dado cuenta que perdí mucho tiempo discutiendo cuando pude aprovechar ese precioso tiempo haciendo cosas de mayor provecho, yo cumpliré mi promesa, espero que tú lo hagas, te deseo buena suerte en tu vida. saludos.	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404863258115498		0	2014-07-09 01:47:38	m m aissa	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">mahoma elprofeta</a></span> asin eres un hombre justo.  dios ama alos justos, y yo respeto lo que tu creas...a ti tu evolucion y ami mi dios grande.  espero que algun dia me comprendas. un saludo.	UCWeX9fpHlqyzP32GnhstzZQ	http://www.youtube.com/channel/UCWeX9fpHlqyzP32GnhstzZQ	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404862560133758		0	2014-07-09 01:36:00	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> ok, sólo te pido que tú no hables mal de la teoría de la evolución y listo nunca diré nada malo de tu religión.  saludos.	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404853001705498		0	2014-07-08 22:56:41	m m aissa	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">mahoma elprofeta</a></span> pues respetemonos mutuamente y no blasfemes mis creencias , vamos haber si eres un hombre que respeta la PAZ.	UCWeX9fpHlqyzP32GnhstzZQ	http://www.youtube.com/channel/UCWeX9fpHlqyzP32GnhstzZQ	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404840535227758		0	2014-07-08 19:28:55	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> dices que tú sabes cosas que yo no sé, es lógico yo también sé cosas que tú no sabes, eso no nos hace ignorantes amigo, sólo nos hace diferentes	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404492860479758		0	2014-07-04 18:54:20	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> migo, pero sigues si aceptar que todos tenemos derecho a criticar las ideas de los demás, tú criticas mis ideas, pero exiges que yo no critique las tuyas, que incongruencia. hay 2 opciones o dejas de criticar mis ideas o permites que yo critique las tuyas, saludos.	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404492569814758		0	2014-07-04 18:49:29	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> amigo, pero sigues si aceptar que todos tenemos derecho a criticar las ideas de los demás, tú criticas mis ideas, pero exiges que yo no critique las tuyas, que incongruencia.	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404492055700498		0	2014-07-04 18:40:55	m m aissa	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">mahoma elprofeta</a></span> enpesaste tu burro,con dos patas.  y ademas yo se lo que tu no sabes.ignorante.	UCWeX9fpHlqyzP32GnhstzZQ	http://www.youtube.com/channel/UCWeX9fpHlqyzP32GnhstzZQ	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404489416598758		0	2014-07-04 17:56:56	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> jjaja según tú, tu si puedes burlarte de mis ideas, pero yo no puedo birlarme de las tuyas, que patético eres incapaz de ofrecer a los demás lo que exiges para ti.	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404489334739758		0	2014-07-04 17:55:34	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/108790471340113234740" oid="108790471340113234740">Mariano Sánchez</a></span> amigo estoy de acuerdo con todo lo que has dicho, salvo una cosa, dices que casi todos los conflictos actuales tienen que ver con el ISLAM y eso es bastante exagerado, en Bolivia o venezuela o méxico o toda latinoamérica el ISLAM no pinta nada y son países casi tan atrasados y violentos como el que meditas de mayoría musulmana, sólo una pequeña corrección amigo, saludos.	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404487344934732		0	2014-07-04 17:22:24	Mariano Sánchez	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> ¿es esto del ideario del islam, el coran, lo que vos llama paz y respeto?<br /><br /><a href="http://www.youtube.com/watch?v=ADPq9QvjiI4&amp;t=2m19s">2:19</a>1Matadles donde deis con ellos, y expulsadles de donde os hayan expulsado. Tentar es más grave que matar. No combatáis contra ellos junto a la Mezquita Sagrada, a no ser que os ataquen allí. Así que, si combaten contra vosotros, matadles: ésa es la retribución de los infieles.<br /><br />¿que importancia tiene lo que un musulman piense de la biblia? lo importante es que AL CONTRARIO QUE EL IDEARIO DEL ISLAM, EL CORAN, el ideario del cristianismo NO INCITA A LA VIOLENCIA, que esta manipulada  o no es lo de menos, no se critica el coran por creer en un solo Allah o creer en rocas sagradas o tener comidas y alimentos prohibidos, sino por incitar a la brutalidad a cosas como la pederastía, la misoginia, o la tortura<br /><br /><br />Responde ¿de que guerra civil hablas? hay que Recordarle al MUNDO que casi todos los conflictos actuales tienen que ver con el islam ¿casualidad? ¿quieres que te diga los conflictos en los que esta invoucrado el islam, es INTERMINABLE<br /><br />¿que país musulman ha sido invadido por serlo? NINGUNO, el islam invadio lo que antes eran tierras cristianas como Egipto, Tunez o Siria, los que están poniendo bombas en son los musulmanes los que queman escuelas de niñas son los musulmanes los que queman iglesias son los musulmanes ¿sigo...?	UC1vEyT2Vul7-6LBEx6Cmy3g	http://www.youtube.com/channel/UC1vEyT2Vul7-6LBEx6Cmy3g	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404429789862498		0	2014-07-04 01:23:09	m m aissa	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">mahoma elprofeta</a></span> no hay nada que reflexionar CATETO.	UCWeX9fpHlqyzP32GnhstzZQ	http://www.youtube.com/channel/UCWeX9fpHlqyzP32GnhstzZQ	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404428025198758		0	2014-07-04 00:53:45	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> te das cuenta de que no eres amigo de alguien sólopor que ntiene una religión diferente a la tuya, acaso todos tus amigos piensan igual a ti no discrimines compañero, yo tengo amigos de muy diversas maneras de pensar y eso enriquese mi vida, reflaxiónalo amigo.	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404427234223498		0	2014-07-04 00:40:34	m m aissa	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">mahoma elprofeta</a></span> tu eres tonto bocazas. y tranquilo quien rie el ultimo rie mejor. jaja animal o peor a un mono atrasado.   y ya te dije antes que NO soy tu amigo.	UCWeX9fpHlqyzP32GnhstzZQ	http://www.youtube.com/channel/UCWeX9fpHlqyzP32GnhstzZQ	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404421233761758		0	2014-07-03 23:00:33	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> hola amigo te comento que no sólo me limpio el culo con el Corán, también me limpio el culo con la Biblia, saludos cordiales querido amigo. que mahomamon el bastardo te bendiga.	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404414737794498		0	2014-07-03 21:12:17	m m aissa	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/108790471340113234740" oid="108790471340113234740">Mariano Sánchez</a></span>  tu crees en jesus de nazaret y en maria su madre. que con ellos sea la paz.	UCWeX9fpHlqyzP32GnhstzZQ	http://www.youtube.com/channel/UCWeX9fpHlqyzP32GnhstzZQ	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404398268147732		0	2014-07-03 16:37:48	Mariano Sánchez	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> ¿por qué no respondes, no puedes? te lo repito:<br /><br />¿donde he mentido sobre el islam? ¿acaso como vos mismo demuestras  no tolera la critica? ¿acaso ni siquiera tolera que se apostate de él?, el cerdo será repugnante para vos, no para mí, también muere más gente por los accidentes de trafico o el tabaco ¿los prohibimos? ¿por que el islam em prohibe el alcohol a mí, con qué derecho? no se critica que el islam prohiba el alcohol, ese es su problema sino que me lo prohiba a mí que deje el islam.	UC1vEyT2Vul7-6LBEx6Cmy3g	http://www.youtube.com/channel/UC1vEyT2Vul7-6LBEx6Cmy3g	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404398221418732		0	2014-07-03 16:37:01	Mariano Sánchez	¿por que no contestas JAMAS a las criticas a la ideologia islamica y respondes con insultos personales, es que no puedes, tan débil es el islam? quizá por eso prohibis por ley el que la gente pueda conocer otras ideologías en vuestras sociedades, para evitar la desbandada	UC1vEyT2Vul7-6LBEx6Cmy3g	http://www.youtube.com/channel/UC1vEyT2Vul7-6LBEx6Cmy3g	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404387111584498		0	2014-07-03 13:31:51	m m aissa	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">mahoma elprofeta</a></span> que te larges majara.	UCWeX9fpHlqyzP32GnhstzZQ	http://www.youtube.com/channel/UCWeX9fpHlqyzP32GnhstzZQ	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404350232893758		0	2014-07-03 03:17:12	yoni nana	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/112772014244708858764" oid="112772014244708858764">mohamed aissa</a></span> ignorante irrespetuosos, tú también te has burlado de mis creencia y aún así no ofendo a tus respetables padres, tus respetables padres fallaron en tu educación, pues no sabes distinguir entre burlarse de una idea y burlarse de una persona, dios es sólo una idea, la religión es sólo una idea y las ideas pueden ser criticadas amigo mío, desgraciadamente eres incapaz de dialogar, sólo sabes ofender	UC7R6IkMYzJ5ceCAsKQm9WgA	http://www.youtube.com/channel/UC7R6IkMYzJ5ceCAsKQm9WgA	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k.1404347163323498		0	2014-07-03 02:26:03	m m aissa	<span class="proflinkWrapper"><span class="proflinkPrefix">+</span><a class="proflink" href="https://plus.google.com/109540082294435689080" oid="109540082294435689080">mahoma elprofeta</a></span>  yo solo te ofendo a ti y a tus padres por no aberte dado la educacion y el respeto que  cada persona se merece y tu te mereces esto, tu te burlas de MI DIOS. a sin que para mi solo eres un hijo de putos padres.  mono ignorante.	UCWeX9fpHlqyzP32GnhstzZQ	http://www.youtube.com/channel/UCWeX9fpHlqyzP32GnhstzZQ	1	z13vcd1oesrkg3jim04ce5hx3tqbfxhqczk0k	yoni nana
